#    L    TT             EE             TE          
   509    0.20838E+03    0.70542E+00    0.42726E+00
   510    0.20836E+03    0.71978E+00    0.47380E+00
   511    0.20833E+03    0.73444E+00    0.51892E+00
   512    0.20828E+03    0.74942E+00    0.56268E+00
   513    0.20823E+03    0.76469E+00    0.60492E+00
   514    0.20816E+03    0.78026E+00    0.64573E+00
   515    0.20807E+03    0.79612E+00    0.68494E+00
   516    0.20798E+03    0.81228E+00    0.72261E+00
   517    0.20788E+03    0.82871E+00    0.75862E+00
   518    0.20776E+03    0.84544E+00    0.79304E+00
   519    0.20764E+03    0.86245E+00    0.82578E+00
   520    0.20750E+03    0.87972E+00    0.85668E+00
   521    0.20735E+03    0.89727E+00    0.88593E+00
   522    0.20719E+03    0.91508E+00    0.91325E+00
   523    0.20702E+03    0.93316E+00    0.93887E+00
   524    0.20685E+03    0.95148E+00    0.96250E+00
   525    0.20666E+03    0.97006E+00    0.98433E+00
   526    0.20646E+03    0.98888E+00    0.10041E+01
   527    0.20626E+03    0.10080E+01    0.10221E+01
   528    0.20605E+03    0.10272E+01    0.10379E+01
   529    0.20583E+03    0.10468E+01    0.10518E+01
   530    0.20560E+03    0.10665E+01    0.10636E+01
   531    0.20537E+03    0.10865E+01    0.10734E+01
   532    0.20512E+03    0.11067E+01    0.10810E+01
   533    0.20487E+03    0.11271E+01    0.10865E+01
   534    0.20462E+03    0.11476E+01    0.10898E+01
   535    0.20436E+03    0.11684E+01    0.10911E+01
   536    0.20409E+03    0.11894E+01    0.10900E+01
   537    0.20382E+03    0.12105E+01    0.10869E+01
   538    0.20354E+03    0.12318E+01    0.10814E+01
   539    0.20326E+03    0.12533E+01    0.10737E+01
   540    0.20297E+03    0.12750E+01    0.10637E+01
   541    0.20268E+03    0.12967E+01    0.10515E+01
   542    0.20238E+03    0.13187E+01    0.10369E+01
   543    0.20209E+03    0.13407E+01    0.10201E+01
   544    0.20179E+03    0.13629E+01    0.10008E+01
   545    0.20148E+03    0.13853E+01    0.97937E+00
   546    0.20118E+03    0.14077E+01    0.95544E+00
   547    0.20087E+03    0.14302E+01    0.92926E+00
   548    0.20056E+03    0.14529E+01    0.90077E+00
   549    0.20025E+03    0.14756E+01    0.86970E+00
   550    0.19994E+03    0.14984E+01    0.83645E+00
   551    0.19963E+03    0.15213E+01    0.80066E+00
   552    0.19932E+03    0.15443E+01    0.76264E+00
   553    0.19901E+03    0.15672E+01    0.72208E+00
   554    0.19870E+03    0.15903E+01    0.67931E+00
   555    0.19839E+03    0.16134E+01    0.63398E+00
   556    0.19809E+03    0.16365E+01    0.58643E+00
   557    0.19778E+03    0.16597E+01    0.53637E+00
   558    0.19748E+03    0.16829E+01    0.48407E+00
   559    0.19718E+03    0.17060E+01    0.42927E+00
   560    0.19688E+03    0.17292E+01    0.37226E+00
   561    0.19658E+03    0.17524E+01    0.31274E+00
   562    0.19629E+03    0.17755E+01    0.25102E+00
   563    0.19601E+03    0.17986E+01    0.18686E+00
   564    0.19572E+03    0.18217E+01    0.12049E+00
   565    0.19545E+03    0.18447E+01    0.51693E-01
   566    0.19517E+03    0.18677E+01   -0.19255E-01
   567    0.19491E+03    0.18906E+01   -0.92607E-01
   568    0.19464E+03    0.19135E+01   -0.16811E+00
   569    0.19439E+03    0.19363E+01   -0.24594E+00
   570    0.19414E+03    0.19589E+01   -0.32589E+00
   571    0.19390E+03    0.19815E+01   -0.40816E+00
   572    0.19366E+03    0.20040E+01   -0.49248E+00
   573    0.19343E+03    0.20263E+01   -0.57906E+00
   574    0.19321E+03    0.20486E+01   -0.66767E+00
   575    0.19300E+03    0.20707E+01   -0.75847E+00
   576    0.19280E+03    0.20926E+01   -0.85125E+00
   577    0.19260E+03    0.21145E+01   -0.94606E+00
   578    0.19242E+03    0.21361E+01   -0.10430E+01
   579    0.19224E+03    0.21576E+01   -0.11418E+01
   580    0.19207E+03    0.21789E+01   -0.12427E+01
   581    0.19192E+03    0.22000E+01   -0.13454E+01
   582    0.19177E+03    0.22209E+01   -0.14501E+01
   583    0.19163E+03    0.22416E+01   -0.15566E+01
   584    0.19151E+03    0.22621E+01   -0.16650E+01
   585    0.19139E+03    0.22824E+01   -0.17750E+01
   586    0.19129E+03    0.23025E+01   -0.18869E+01
   587    0.19120E+03    0.23223E+01   -0.20004E+01
   588    0.19112E+03    0.23419E+01   -0.21157E+01
   589    0.19105E+03    0.23612E+01   -0.22325E+01
   590    0.19099E+03    0.23803E+01   -0.23509E+01
   591    0.19095E+03    0.23991E+01   -0.24708E+01
   592    0.19092E+03    0.24176E+01   -0.25923E+01
   593    0.19090E+03    0.24359E+01   -0.27152E+01
   594    0.19090E+03    0.24538E+01   -0.28395E+01
   595    0.19091E+03    0.24715E+01   -0.29651E+01
   596    0.19093E+03    0.24888E+01   -0.30921E+01
   597    0.19097E+03    0.25059E+01   -0.32203E+01
   598    0.19102E+03    0.25226E+01   -0.33498E+01
   599    0.19108E+03    0.25390E+01   -0.34803E+01
   600    0.19116E+03    0.25550E+01   -0.36121E+01
   601    0.19126E+03    0.25707E+01   -0.37448E+01
   602    0.19137E+03    0.25861E+01   -0.38785E+01
   603    0.19149E+03    0.26011E+01   -0.40132E+01
   604    0.19163E+03    0.26158E+01   -0.41488E+01
   605    0.19178E+03    0.26301E+01   -0.42853E+01
   606    0.19195E+03    0.26440E+01   -0.44225E+01
   607    0.19214E+03    0.26575E+01   -0.45605E+01
   608    0.19234E+03    0.26707E+01   -0.46991E+01
   609    0.19255E+03    0.26835E+01   -0.48384E+01
   610    0.19279E+03    0.26959E+01   -0.49782E+01
   611    0.19303E+03    0.27078E+01   -0.51185E+01
   612    0.19330E+03    0.27194E+01   -0.52593E+01
   613    0.19358E+03    0.27305E+01   -0.54005E+01
   614    0.19387E+03    0.27413E+01   -0.55420E+01
   615    0.19418E+03    0.27516E+01   -0.56837E+01
   616    0.19451E+03    0.27615E+01   -0.58257E+01
   617    0.19486E+03    0.27709E+01   -0.59678E+01
   618    0.19522E+03    0.27800E+01   -0.61100E+01
   619    0.19559E+03    0.27886E+01   -0.62522E+01
   620    0.19599E+03    0.27968E+01   -0.63944E+01
   621    0.19640E+03    0.28045E+01   -0.65365E+01
   622    0.19682E+03    0.28118E+01   -0.66784E+01
   623    0.19726E+03    0.28185E+01   -0.68202E+01
   624    0.19772E+03    0.28249E+01   -0.69616E+01
   625    0.19820E+03    0.28308E+01   -0.71027E+01
   626    0.19869E+03    0.28363E+01   -0.72434E+01
   627    0.19920E+03    0.28413E+01   -0.73836E+01
   628    0.19972E+03    0.28458E+01   -0.75233E+01
   629    0.20026E+03    0.28499E+01   -0.76624E+01
   630    0.20082E+03    0.28535E+01   -0.78009E+01
   631    0.20139E+03    0.28566E+01   -0.79386E+01
   632    0.20197E+03    0.28593E+01   -0.80756E+01
   633    0.20258E+03    0.28615E+01   -0.82117E+01
   634    0.20320E+03    0.28632E+01   -0.83470E+01
   635    0.20383E+03    0.28645E+01   -0.84812E+01
   636    0.20448E+03    0.28653E+01   -0.86145E+01
   637    0.20514E+03    0.28656E+01   -0.87467E+01
   638    0.20583E+03    0.28655E+01   -0.88777E+01
   639    0.20652E+03    0.28649E+01   -0.90077E+01
   640    0.20723E+03    0.28638E+01   -0.91362E+01
   641    0.20796E+03    0.28623E+01   -0.92635E+01
   642    0.20869E+03    0.28603E+01   -0.93893E+01
   643    0.20945E+03    0.28578E+01   -0.95139E+01
   644    0.21021E+03    0.28549E+01   -0.96367E+01
   645    0.21100E+03    0.28515E+01   -0.97582E+01
   646    0.21179E+03    0.28476E+01   -0.98779E+01
   647    0.21260E+03    0.28433E+01   -0.99961E+01
   648    0.21342E+03    0.28385E+01   -0.10112E+02
   649    0.21426E+03    0.28334E+01   -0.10227E+02
   650    0.21510E+03    0.28277E+01   -0.10340E+02
   651    0.21596E+03    0.28216E+01   -0.10450E+02
   652    0.21683E+03    0.28150E+01   -0.10559E+02
   653    0.21772E+03    0.28081E+01   -0.10666E+02
   654    0.21862E+03    0.28006E+01   -0.10770E+02
   655    0.21952E+03    0.27928E+01   -0.10873E+02
   656    0.22044E+03    0.27845E+01   -0.10973E+02
   657    0.22137E+03    0.27758E+01   -0.11071E+02
   658    0.22231E+03    0.27667E+01   -0.11167E+02
   659    0.22326E+03    0.27571E+01   -0.11261E+02
   660    0.22422E+03    0.27472E+01   -0.11351E+02
   661    0.22519E+03    0.27368E+01   -0.11440E+02
   662    0.22617E+03    0.27261E+01   -0.11526E+02
   663    0.22716E+03    0.27149E+01   -0.11609E+02
   664    0.22815E+03    0.27034E+01   -0.11690E+02
   665    0.22916E+03    0.26915E+01   -0.11768E+02
   666    0.23017E+03    0.26792E+01   -0.11844E+02
   667    0.23119E+03    0.26665E+01   -0.11917E+02
   668    0.23222E+03    0.26535E+01   -0.11987E+02
   669    0.23326E+03    0.26401E+01   -0.12054E+02
   670    0.23430E+03    0.26264E+01   -0.12118E+02
   671    0.23535E+03    0.26123E+01   -0.12180E+02
   672    0.23641E+03    0.25980E+01   -0.12239E+02
   673    0.23747E+03    0.25832E+01   -0.12295E+02
   674    0.23854E+03    0.25682E+01   -0.12348E+02
   675    0.23962E+03    0.25529E+01   -0.12398E+02
   676    0.24070E+03    0.25373E+01   -0.12446E+02
   677    0.24178E+03    0.25214E+01   -0.12490E+02
   678    0.24288E+03    0.25052E+01   -0.12531E+02
   679    0.24397E+03    0.24888E+01   -0.12570E+02
   680    0.24507E+03    0.24721E+01   -0.12605E+02
   681    0.24618E+03    0.24551E+01   -0.12638E+02
   682    0.24729E+03    0.24380E+01   -0.12667E+02
   683    0.24840E+03    0.24206E+01   -0.12694E+02
   684    0.24951E+03    0.24030E+01   -0.12717E+02
   685    0.25063E+03    0.23852E+01   -0.12737E+02
   686    0.25175E+03    0.23672E+01   -0.12755E+02
   687    0.25288E+03    0.23490E+01   -0.12768E+02
   688    0.25400E+03    0.23307E+01   -0.12779E+02
   689    0.25512E+03    0.23121E+01   -0.12787E+02
   690    0.25625E+03    0.22935E+01   -0.12791E+02
   691    0.25737E+03    0.22746E+01   -0.12792E+02
   692    0.25849E+03    0.22556E+01   -0.12790E+02
   693    0.25961E+03    0.22365E+01   -0.12784E+02
   694    0.26073E+03    0.22173E+01   -0.12776E+02
   695    0.26184E+03    0.21978E+01   -0.12763E+02
   696    0.26295E+03    0.21784E+01   -0.12747E+02
   697    0.26406E+03    0.21588E+01   -0.12727E+02
   698    0.26516E+03    0.21391E+01   -0.12704E+02
   699    0.26625E+03    0.21193E+01   -0.12677E+02
   700    0.26734E+03    0.20994E+01   -0.12647E+02
   701    0.26842E+03    0.20795E+01   -0.12613E+02
   702    0.26949E+03    0.20595E+01   -0.12576E+02
   703    0.27056E+03    0.20394E+01   -0.12534E+02
   704    0.27161E+03    0.20193E+01   -0.12489E+02
   705    0.27266E+03    0.19992E+01   -0.12440E+02
   706    0.27369E+03    0.19791E+01   -0.12388E+02
   707    0.27472E+03    0.19589E+01   -0.12332E+02
   708    0.27573E+03    0.19387E+01   -0.12272E+02
   709    0.27673E+03    0.19186E+01   -0.12209E+02
   710    0.27772E+03    0.18984E+01   -0.12141E+02
   711    0.27870E+03    0.18784E+01   -0.12071E+02
   712    0.27967E+03    0.18583E+01   -0.11996E+02
   713    0.28062E+03    0.18384E+01   -0.11919E+02
   714    0.28156E+03    0.18185E+01   -0.11837E+02
   715    0.28250E+03    0.17987E+01   -0.11753E+02
   716    0.28341E+03    0.17790E+01   -0.11665E+02
   717    0.28432E+03    0.17595E+01   -0.11573E+02
   718    0.28520E+03    0.17400E+01   -0.11479E+02
   719    0.28608E+03    0.17208E+01   -0.11381E+02
   720    0.28694E+03    0.17017E+01   -0.11280E+02
   721    0.28780E+03    0.16827E+01   -0.11176E+02
   722    0.28863E+03    0.16640E+01   -0.11068E+02
   723    0.28945E+03    0.16455E+01   -0.10958E+02
   724    0.29026E+03    0.16272E+01   -0.10845E+02
   725    0.29105E+03    0.16091E+01   -0.10729E+02
   726    0.29183E+03    0.15913E+01   -0.10609E+02
   727    0.29260E+03    0.15737E+01   -0.10488E+02
   728    0.29334E+03    0.15564E+01   -0.10363E+02
   729    0.29407E+03    0.15394E+01   -0.10236E+02
   730    0.29479E+03    0.15226E+01   -0.10105E+02
   731    0.29549E+03    0.15062E+01   -0.99727E+01
   732    0.29617E+03    0.14900E+01   -0.98372E+01
   733    0.29684E+03    0.14743E+01   -0.96994E+01
   734    0.29749E+03    0.14588E+01   -0.95589E+01
   735    0.29812E+03    0.14437E+01   -0.94160E+01
   736    0.29873E+03    0.14289E+01   -0.92705E+01
   737    0.29933E+03    0.14145E+01   -0.91229E+01
   738    0.29991E+03    0.14005E+01   -0.89727E+01
   739    0.30046E+03    0.13868E+01   -0.88204E+01
   740    0.30100E+03    0.13736E+01   -0.86657E+01
   741    0.30152E+03    0.13607E+01   -0.85089E+01
   742    0.30202E+03    0.13483E+01   -0.83502E+01
   743    0.30250E+03    0.13362E+01   -0.81889E+01
   744    0.30296E+03    0.13247E+01   -0.80260E+01
   745    0.30340E+03    0.13135E+01   -0.78607E+01
   746    0.30382E+03    0.13028E+01   -0.76939E+01
   747    0.30421E+03    0.12925E+01   -0.75249E+01
   748    0.30459E+03    0.12827E+01   -0.73544E+01
   749    0.30494E+03    0.12734E+01   -0.71818E+01
   750    0.30527E+03    0.12646E+01   -0.70079E+01
   751    0.30558E+03    0.12562E+01   -0.68321E+01
   752    0.30587E+03    0.12483E+01   -0.66550E+01
   753    0.30614E+03    0.12410E+01   -0.64761E+01
   754    0.30638E+03    0.12341E+01   -0.62962E+01
   755    0.30660E+03    0.12278E+01   -0.61146E+01
   756    0.30680E+03    0.12220E+01   -0.59320E+01
   757    0.30698E+03    0.12167E+01   -0.57479E+01
   758    0.30714E+03    0.12120E+01   -0.55630E+01
   759    0.30726E+03    0.12078E+01   -0.53768E+01
   760    0.30738E+03    0.12042E+01   -0.51898E+01
   761    0.30746E+03    0.12011E+01   -0.50016E+01
   762    0.30752E+03    0.11986E+01   -0.48129E+01
   763    0.30756E+03    0.11966E+01   -0.46232E+01
   764    0.30758E+03    0.11953E+01   -0.44329E+01
   765    0.30757E+03    0.11945E+01   -0.42419E+01
   766    0.30755E+03    0.11943E+01   -0.40505E+01
   767    0.30749E+03    0.11946E+01   -0.38585E+01
   768    0.30742E+03    0.11956E+01   -0.36662E+01
   769    0.30732E+03    0.11972E+01   -0.34735E+01
   770    0.30720E+03    0.11994E+01   -0.32806E+01
   771    0.30706E+03    0.12021E+01   -0.30875E+01
   772    0.30689E+03    0.12055E+01   -0.28943E+01
   773    0.30670E+03    0.12095E+01   -0.27011E+01
   774    0.30649E+03    0.12141E+01   -0.25080E+01
   775    0.30625E+03    0.12193E+01   -0.23149E+01
   776    0.30599E+03    0.12252E+01   -0.21221E+01
   777    0.30571E+03    0.12316E+01   -0.19295E+01
   778    0.30541E+03    0.12387E+01   -0.17373E+01
   779    0.30508E+03    0.12464E+01   -0.15456E+01
   780    0.30473E+03    0.12547E+01   -0.13542E+01
   781    0.30436E+03    0.12636E+01   -0.11635E+01
   782    0.30396E+03    0.12732E+01   -0.97340E+00
   783    0.30355E+03    0.12834E+01   -0.78412E+00
   784    0.30311E+03    0.12942E+01   -0.59553E+00
   785    0.30265E+03    0.13056E+01   -0.40783E+00
   786    0.30216E+03    0.13177E+01   -0.22107E+00
   787    0.30166E+03    0.13304E+01   -0.35409E-01
   788    0.30113E+03    0.13437E+01    0.14922E+00
   789    0.30058E+03    0.13576E+01    0.33271E+00
   790    0.30001E+03    0.13721E+01    0.51496E+00
   791    0.29942E+03    0.13873E+01    0.69585E+00
   792    0.29881E+03    0.14031E+01    0.87536E+00
   793    0.29818E+03    0.14195E+01    0.10535E+01
   794    0.29752E+03    0.14364E+01    0.12301E+01
   795    0.29685E+03    0.14540E+01    0.14051E+01
   796    0.29616E+03    0.14722E+01    0.15783E+01
   797    0.29544E+03    0.14910E+01    0.17500E+01
   798    0.29471E+03    0.15104E+01    0.19198E+01
   799    0.29396E+03    0.15304E+01    0.20878E+01
   800    0.29318E+03    0.15509E+01    0.22537E+01
   801    0.29239E+03    0.15721E+01    0.24177E+01
   802    0.29158E+03    0.15938E+01    0.25797E+01
   803    0.29076E+03    0.16160E+01    0.27396E+01
   804    0.28991E+03    0.16389E+01    0.28971E+01
   805    0.28905E+03    0.16623E+01    0.30525E+01
   806    0.28816E+03    0.16862E+01    0.32056E+01
   807    0.28726E+03    0.17107E+01    0.33564E+01
   808    0.28635E+03    0.17358E+01    0.35046E+01
   809    0.28542E+03    0.17613E+01    0.36504E+01
   810    0.28446E+03    0.17874E+01    0.37935E+01
   811    0.28350E+03    0.18140E+01    0.39342E+01
   812    0.28252E+03    0.18411E+01    0.40721E+01
   813    0.28152E+03    0.18688E+01    0.42074E+01
   814    0.28051E+03    0.18969E+01    0.43398E+01
   815    0.27948E+03    0.19255E+01    0.44695E+01
   816    0.27845E+03    0.19545E+01    0.45964E+01
   817    0.27739E+03    0.19841E+01    0.47201E+01
   818    0.27632E+03    0.20141E+01    0.48411E+01
   819    0.27524E+03    0.20445E+01    0.49588E+01
   820    0.27415E+03    0.20754E+01    0.50737E+01
   821    0.27304E+03    0.21067E+01    0.51853E+01
   822    0.27192E+03    0.21384E+01    0.52939E+01
   823    0.27079E+03    0.21706E+01    0.53990E+01
   824    0.26964E+03    0.22031E+01    0.55012E+01
   825    0.26849E+03    0.22360E+01    0.55999E+01
   826    0.26732E+03    0.22693E+01    0.56955E+01
   827    0.26615E+03    0.23030E+01    0.57874E+01
   828    0.26497E+03    0.23370E+01    0.58762E+01
   829    0.26377E+03    0.23714E+01    0.59613E+01
   830    0.26257E+03    0.24060E+01    0.60433E+01
   831    0.26135E+03    0.24410E+01    0.61214E+01
   832    0.26013E+03    0.24764E+01    0.61963E+01
   833    0.25890E+03    0.25120E+01    0.62673E+01
   834    0.25767E+03    0.25479E+01    0.63351E+01
   835    0.25642E+03    0.25840E+01    0.63990E+01
   836    0.25517E+03    0.26205E+01    0.64595E+01
   837    0.25392E+03    0.26571E+01    0.65160E+01
   838    0.25266E+03    0.26941E+01    0.65692E+01
   839    0.25139E+03    0.27312E+01    0.66184E+01
   840    0.25012E+03    0.27685E+01    0.66642E+01
   841    0.24884E+03    0.28060E+01    0.67059E+01
   842    0.24756E+03    0.28437E+01    0.67441E+01
   843    0.24627E+03    0.28816E+01    0.67784E+01
   844    0.24498E+03    0.29196E+01    0.68091E+01
   845    0.24369E+03    0.29578E+01    0.68358E+01
   846    0.24240E+03    0.29961E+01    0.68588E+01
   847    0.24110E+03    0.30344E+01    0.68778E+01
   848    0.23981E+03    0.30730E+01    0.68933E+01
   849    0.23851E+03    0.31115E+01    0.69047E+01
   850    0.23721E+03    0.31502E+01    0.69125E+01
   851    0.23591E+03    0.31888E+01    0.69162E+01
   852    0.23461E+03    0.32276E+01    0.69164E+01
   853    0.23331E+03    0.32664E+01    0.69125E+01
   854    0.23201E+03    0.33051E+01    0.69050E+01
   855    0.23072E+03    0.33439E+01    0.68938E+01
   856    0.22942E+03    0.33827E+01    0.68783E+01
   857    0.22813E+03    0.34214E+01    0.68594E+01
   858    0.22684E+03    0.34601E+01    0.68364E+01
   859    0.22555E+03    0.34987E+01    0.68100E+01
   860    0.22427E+03    0.35372E+01    0.67794E+01
   861    0.22299E+03    0.35757E+01    0.67454E+01
   862    0.22171E+03    0.36141E+01    0.67073E+01
   863    0.22044E+03    0.36523E+01    0.66659E+01
   864    0.21918E+03    0.36904E+01    0.66204E+01
   865    0.21792E+03    0.37284E+01    0.65716E+01
   866    0.21666E+03    0.37662E+01    0.65187E+01
   867    0.21542E+03    0.38038E+01    0.64625E+01
   868    0.21417E+03    0.38412E+01    0.64024E+01
   869    0.21294E+03    0.38785E+01    0.63391E+01
   870    0.21171E+03    0.39154E+01    0.62719E+01
   871    0.21049E+03    0.39523E+01    0.62014E+01
   872    0.20928E+03    0.39888E+01    0.61270E+01
   873    0.20808E+03    0.40251E+01    0.60495E+01
   874    0.20688E+03    0.40610E+01    0.59683E+01
   875    0.20570E+03    0.40967E+01    0.58840E+01
   876    0.20452E+03    0.41321E+01    0.57959E+01
   877    0.20336E+03    0.41672E+01    0.57049E+01
   878    0.20220E+03    0.42020E+01    0.56102E+01
   879    0.20106E+03    0.42364E+01    0.55126E+01
   880    0.19993E+03    0.42704E+01    0.54115E+01
   881    0.19880E+03    0.43041E+01    0.53075E+01
   882    0.19769E+03    0.43374E+01    0.52000E+01
   883    0.19660E+03    0.43703E+01    0.50897E+01
   884    0.19551E+03    0.44028E+01    0.49762E+01
   885    0.19443E+03    0.44349E+01    0.48600E+01
   886    0.19337E+03    0.44665E+01    0.47404E+01
   887    0.19233E+03    0.44978E+01    0.46183E+01
   888    0.19129E+03    0.45285E+01    0.44930E+01
   889    0.19027E+03    0.45588E+01    0.43653E+01
   890    0.18926E+03    0.45885E+01    0.42346E+01
   891    0.18827E+03    0.46179E+01    0.41014E+01
   892    0.18729E+03    0.46466E+01    0.39653E+01
   893    0.18633E+03    0.46749E+01    0.38269E+01
   894    0.18538E+03    0.47027E+01    0.36860E+01
   895    0.18445E+03    0.47299E+01    0.35424E+01
   896    0.18353E+03    0.47566E+01    0.33968E+01
   897    0.18263E+03    0.47826E+01    0.32484E+01
   898    0.18175E+03    0.48082E+01    0.30980E+01
   899    0.18088E+03    0.48331E+01    0.29451E+01
   900    0.18002E+03    0.48576E+01    0.27904E+01
   901    0.17918E+03    0.48813E+01    0.26333E+01
   902    0.17837E+03    0.49045E+01    0.24745E+01
   903    0.17756E+03    0.49269E+01    0.23134E+01
   904    0.17678E+03    0.49489E+01    0.21507E+01
   905    0.17601E+03    0.49701E+01    0.19858E+01
   906    0.17526E+03    0.49908E+01    0.18196E+01
   907    0.17452E+03    0.50107E+01    0.16514E+01
   908    0.17381E+03    0.50301E+01    0.14818E+01
   909    0.17311E+03    0.50487E+01    0.13104E+01
   910    0.17243E+03    0.50668E+01    0.11377E+01
   911    0.17177E+03    0.50840E+01    0.96337E+00
   912    0.17113E+03    0.51007E+01    0.78802E+00
   913    0.17050E+03    0.51166E+01    0.61116E+00
   914    0.16990E+03    0.51318E+01    0.43335E+00
   915    0.16931E+03    0.51463E+01    0.25410E+00
   916    0.16874E+03    0.51602E+01    0.74025E-01
   917    0.16819E+03    0.51732E+01   -0.10725E+00
   918    0.16766E+03    0.51856E+01   -0.28914E+00
   919    0.16715E+03    0.51972E+01   -0.47205E+00
   920    0.16666E+03    0.52082E+01   -0.65553E+00
   921    0.16618E+03    0.52183E+01   -0.83995E+00
   922    0.16573E+03    0.52278E+01   -0.10248E+01
   923    0.16529E+03    0.52364E+01   -0.12104E+01
   924    0.16488E+03    0.52444E+01   -0.13962E+01
   925    0.16448E+03    0.52515E+01   -0.15825E+01
   926    0.16410E+03    0.52580E+01   -0.17690E+01
   927    0.16374E+03    0.52637E+01   -0.19559E+01
   928    0.16340E+03    0.52687E+01   -0.21429E+01
   929    0.16308E+03    0.52728E+01   -0.23301E+01
   930    0.16278E+03    0.52763E+01   -0.25171E+01
   931    0.16250E+03    0.52789E+01   -0.27041E+01
   932    0.16223E+03    0.52808E+01   -0.28909E+01
   933    0.16199E+03    0.52819E+01   -0.30776E+01
   934    0.16176E+03    0.52823E+01   -0.32640E+01
   935    0.16156E+03    0.52820E+01   -0.34500E+01
   936    0.16137E+03    0.52808E+01   -0.36357E+01
   937    0.16120E+03    0.52789E+01   -0.38207E+01
   938    0.16105E+03    0.52762E+01   -0.40052E+01
   939    0.16092E+03    0.52728E+01   -0.41890E+01
   940    0.16080E+03    0.52686E+01   -0.43722E+01
   941    0.16071E+03    0.52637E+01   -0.45545E+01
   942    0.16063E+03    0.52579E+01   -0.47360E+01
   943    0.16057E+03    0.52516E+01   -0.49165E+01
   944    0.16053E+03    0.52443E+01   -0.50960E+01
   945    0.16051E+03    0.52365E+01   -0.52743E+01
   946    0.16050E+03    0.52277E+01   -0.54516E+01
   947    0.16051E+03    0.52184E+01   -0.56276E+01
   948    0.16054E+03    0.52082E+01   -0.58025E+01
   949    0.16059E+03    0.51974E+01   -0.59758E+01
   950    0.16066E+03    0.51858E+01   -0.61478E+01
   951    0.16074E+03    0.51736E+01   -0.63182E+01
   952    0.16083E+03    0.51605E+01   -0.64871E+01
   953    0.16095E+03    0.51469E+01   -0.66544E+01
   954    0.16108E+03    0.51324E+01   -0.68200E+01
   955    0.16123E+03    0.51174E+01   -0.69839E+01
   956    0.16139E+03    0.51015E+01   -0.71460E+01
   957    0.16157E+03    0.50852E+01   -0.73062E+01
   958    0.16176E+03    0.50680E+01   -0.74643E+01
   959    0.16197E+03    0.50502E+01   -0.76205E+01
   960    0.16220E+03    0.50317E+01   -0.77747E+01
   961    0.16244E+03    0.50127E+01   -0.79268E+01
   962    0.16269E+03    0.49929E+01   -0.80768E+01
   963    0.16296E+03    0.49726E+01   -0.82245E+01
   964    0.16324E+03    0.49515E+01   -0.83699E+01
   965    0.16354E+03    0.49300E+01   -0.85130E+01
   966    0.16385E+03    0.49077E+01   -0.86536E+01
   967    0.16417E+03    0.48850E+01   -0.87919E+01
   968    0.16451E+03    0.48616E+01   -0.89276E+01
   969    0.16486E+03    0.48377E+01   -0.90610E+01
   970    0.16522E+03    0.48131E+01   -0.91916E+01
   971    0.16559E+03    0.47881E+01   -0.93197E+01
   972    0.16598E+03    0.47624E+01   -0.94450E+01
   973    0.16637E+03    0.47364E+01   -0.95676E+01
   974    0.16678E+03    0.47096E+01   -0.96873E+01
   975    0.16720E+03    0.46825E+01   -0.98044E+01
   976    0.16763E+03    0.46548E+01   -0.99186E+01
   977    0.16807E+03    0.46267E+01   -0.10030E+02
   978    0.16853E+03    0.45982E+01   -0.10138E+02
   979    0.16899E+03    0.45690E+01   -0.10244E+02
   980    0.16946E+03    0.45396E+01   -0.10346E+02
   981    0.16994E+03    0.45095E+01   -0.10445E+02
   982    0.17042E+03    0.44792E+01   -0.10542E+02
   983    0.17092E+03    0.44484E+01   -0.10635E+02
   984    0.17143E+03    0.44172E+01   -0.10725E+02
   985    0.17194E+03    0.43856E+01   -0.10812E+02
   986    0.17246E+03    0.43538E+01   -0.10896E+02
   987    0.17299E+03    0.43214E+01   -0.10976E+02
   988    0.17353E+03    0.42888E+01   -0.11054E+02
   989    0.17407E+03    0.42558E+01   -0.11127E+02
   990    0.17461E+03    0.42226E+01   -0.11198E+02
   991    0.17517E+03    0.41890E+01   -0.11266E+02
   992    0.17573E+03    0.41552E+01   -0.11330E+02
   993    0.17629E+03    0.41211E+01   -0.11391E+02
   994    0.17686E+03    0.40868E+01   -0.11448E+02
   995    0.17744E+03    0.40521E+01   -0.11502E+02
   996    0.17801E+03    0.40173E+01   -0.11553E+02
   997    0.17860E+03    0.39823E+01   -0.11600E+02
   998    0.17918E+03    0.39471E+01   -0.11644E+02
   999    0.17977E+03    0.39116E+01   -0.11684E+02
  1000    0.18036E+03    0.38761E+01   -0.11721E+02
  1001    0.18095E+03    0.38403E+01   -0.11755E+02
  1002    0.18155E+03    0.38045E+01   -0.11785E+02
  1003    0.18215E+03    0.37685E+01   -0.11812E+02
  1004    0.18275E+03    0.37325E+01   -0.11835E+02
  1005    0.18335E+03    0.36963E+01   -0.11855E+02
  1006    0.18395E+03    0.36601E+01   -0.11871E+02
  1007    0.18455E+03    0.36238E+01   -0.11884E+02
  1008    0.18515E+03    0.35876E+01   -0.11894E+02
  1009    0.18576E+03    0.35512E+01   -0.11900E+02
  1010    0.18636E+03    0.35148E+01   -0.11903E+02
  1011    0.18696E+03    0.34785E+01   -0.11902E+02
  1012    0.18756E+03    0.34422E+01   -0.11898E+02
  1013    0.18815E+03    0.34059E+01   -0.11891E+02
