#    L    TT             EE             TE          
   507    0.23336E+04    0.62328E+01   -0.44482E+02
   508    0.23418E+04    0.61869E+01   -0.43800E+02
   509    0.23499E+04    0.61437E+01   -0.43101E+02
   510    0.23579E+04    0.61032E+01   -0.42389E+02
   511    0.23657E+04    0.60654E+01   -0.41661E+02
   512    0.23734E+04    0.60306E+01   -0.40920E+02
   513    0.23809E+04    0.59986E+01   -0.40165E+02
   514    0.23883E+04    0.59696E+01   -0.39397E+02
   515    0.23956E+04    0.59435E+01   -0.38615E+02
   516    0.24027E+04    0.59206E+01   -0.37823E+02
   517    0.24096E+04    0.59008E+01   -0.37017E+02
   518    0.24165E+04    0.58843E+01   -0.36201E+02
   519    0.24231E+04    0.58710E+01   -0.35374E+02
   520    0.24296E+04    0.58609E+01   -0.34536E+02
   521    0.24359E+04    0.58543E+01   -0.33689E+02
   522    0.24421E+04    0.58510E+01   -0.32831E+02
   523    0.24481E+04    0.58513E+01   -0.31965E+02
   524    0.24539E+04    0.58550E+01   -0.31090E+02
   525    0.24596E+04    0.58623E+01   -0.30209E+02
   526    0.24651E+04    0.58731E+01   -0.29318E+02
   527    0.24705E+04    0.58877E+01   -0.28422E+02
   528    0.24757E+04    0.59059E+01   -0.27519E+02
   529    0.24807E+04    0.59279E+01   -0.26610E+02
   530    0.24855E+04    0.59536E+01   -0.25696E+02
   531    0.24901E+04    0.59832E+01   -0.24778E+02
   532    0.24946E+04    0.60166E+01   -0.23855E+02
   533    0.24989E+04    0.60539E+01   -0.22929E+02
   534    0.25030E+04    0.60951E+01   -0.21999E+02
   535    0.25070E+04    0.61403E+01   -0.21067E+02
   536    0.25108E+04    0.61894E+01   -0.20133E+02
   537    0.25144E+04    0.62426E+01   -0.19198E+02
   538    0.25178E+04    0.62998E+01   -0.18262E+02
   539    0.25210E+04    0.63611E+01   -0.17326E+02
   540    0.25241E+04    0.64265E+01   -0.16390E+02
   541    0.25269E+04    0.64960E+01   -0.15455E+02
   542    0.25296E+04    0.65696E+01   -0.14521E+02
   543    0.25322E+04    0.66474E+01   -0.13590E+02
   544    0.25345E+04    0.67294E+01   -0.12661E+02
   545    0.25367E+04    0.68155E+01   -0.11736E+02
   546    0.25386E+04    0.69059E+01   -0.10814E+02
   547    0.25404E+04    0.70004E+01   -0.98966E+01
   548    0.25421E+04    0.70992E+01   -0.89843E+01
   549    0.25435E+04    0.72022E+01   -0.80778E+01
   550    0.25448E+04    0.73095E+01   -0.71769E+01
   551    0.25458E+04    0.74209E+01   -0.62832E+01
   552    0.25467E+04    0.75367E+01   -0.53966E+01
   553    0.25475E+04    0.76566E+01   -0.45178E+01
   554    0.25480E+04    0.77808E+01   -0.36473E+01
   555    0.25484E+04    0.79092E+01   -0.27864E+01
   556    0.25486E+04    0.80419E+01   -0.19342E+01
   557    0.25487E+04    0.81787E+01   -0.10927E+01
   558    0.25486E+04    0.83198E+01   -0.26173E+00
   559    0.25482E+04    0.84651E+01    0.55787E+00
   560    0.25478E+04    0.86145E+01    0.13661E+01
   561    0.25472E+04    0.87681E+01    0.21612E+01
   562    0.25464E+04    0.89259E+01    0.29442E+01
   563    0.25454E+04    0.90877E+01    0.37132E+01
   564    0.25443E+04    0.92537E+01    0.44685E+01
   565    0.25430E+04    0.94237E+01    0.52090E+01
   566    0.25416E+04    0.95978E+01    0.59351E+01
   567    0.25401E+04    0.97759E+01    0.66447E+01
   568    0.25383E+04    0.99580E+01    0.73391E+01
   569    0.25364E+04    0.10144E+02    0.80164E+01
   570    0.25344E+04    0.10334E+02    0.86769E+01
   571    0.25323E+04    0.10528E+02    0.93193E+01
   572    0.25300E+04    0.10726E+02    0.99447E+01
   573    0.25275E+04    0.10927E+02    0.10550E+02
   574    0.25249E+04    0.11132E+02    0.11138E+02
   575    0.25222E+04    0.11341E+02    0.11705E+02
   576    0.25194E+04    0.11554E+02    0.12253E+02
   577    0.25164E+04    0.11770E+02    0.12781E+02
   578    0.25133E+04    0.11990E+02    0.13287E+02
   579    0.25101E+04    0.12213E+02    0.13774E+02
   580    0.25067E+04    0.12440E+02    0.14236E+02
   581    0.25033E+04    0.12671E+02    0.14679E+02
   582    0.24997E+04    0.12904E+02    0.15097E+02
   583    0.24960E+04    0.13141E+02    0.15494E+02
   584    0.24922E+04    0.13381E+02    0.15866E+02
   585    0.24883E+04    0.13624E+02    0.16216E+02
   586    0.24843E+04    0.13871E+02    0.16540E+02
   587    0.24802E+04    0.14120E+02    0.16842E+02
   588    0.24760E+04    0.14372E+02    0.17117E+02
   589    0.24717E+04    0.14627E+02    0.17369E+02
   590    0.24674E+04    0.14885E+02    0.17594E+02
   591    0.24629E+04    0.15146E+02    0.17795E+02
   592    0.24584E+04    0.15410E+02    0.17968E+02
   593    0.24538E+04    0.15676E+02    0.18116E+02
   594    0.24491E+04    0.15944E+02    0.18237E+02
   595    0.24444E+04    0.16215E+02    0.18333E+02
   596    0.24396E+04    0.16488E+02    0.18399E+02
   597    0.24347E+04    0.16764E+02    0.18441E+02
   598    0.24298E+04    0.17041E+02    0.18453E+02
   599    0.24248E+04    0.17321E+02    0.18439E+02
   600    0.24198E+04    0.17603E+02    0.18395E+02
   601    0.24147E+04    0.17887E+02    0.18326E+02
   602    0.24096E+04    0.18172E+02    0.18226E+02
   603    0.24045E+04    0.18460E+02    0.18099E+02
   604    0.23993E+04    0.18748E+02    0.17943E+02
   605    0.23941E+04    0.19039E+02    0.17759E+02
   606    0.23889E+04    0.19331E+02    0.17545E+02
   607    0.23836E+04    0.19624E+02    0.17304E+02
   608    0.23784E+04    0.19918E+02    0.17033E+02
   609    0.23731E+04    0.20214E+02    0.16732E+02
   610    0.23678E+04    0.20511E+02    0.16404E+02
   611    0.23625E+04    0.20808E+02    0.16044E+02
   612    0.23573E+04    0.21107E+02    0.15657E+02
   613    0.23520E+04    0.21405E+02    0.15239E+02
   614    0.23467E+04    0.21705E+02    0.14794E+02
   615    0.23414E+04    0.22005E+02    0.14317E+02
   616    0.23362E+04    0.22306E+02    0.13814E+02
   617    0.23310E+04    0.22607E+02    0.13279E+02
   618    0.23258E+04    0.22909E+02    0.12717E+02
   619    0.23206E+04    0.23210E+02    0.12123E+02
   620    0.23155E+04    0.23511E+02    0.11503E+02
   621    0.23104E+04    0.23812E+02    0.10852E+02
   622    0.23053E+04    0.24113E+02    0.10174E+02
   623    0.23003E+04    0.24414E+02    0.94653E+01
   624    0.22954E+04    0.24714E+02    0.87300E+01
   625    0.22905E+04    0.25013E+02    0.79640E+01
   626    0.22856E+04    0.25312E+02    0.71716E+01
   627    0.22808E+04    0.25610E+02    0.63498E+01
   628    0.22761E+04    0.25908E+02    0.55012E+01
   629    0.22714E+04    0.26204E+02    0.46231E+01
   630    0.22669E+04    0.26499E+02    0.37195E+01
   631    0.22623E+04    0.26793E+02    0.27869E+01
   632    0.22579E+04    0.27086E+02    0.18283E+01
   633    0.22536E+04    0.27376E+02    0.84193E+00
   634    0.22493E+04    0.27666E+02   -0.16948E+00
   635    0.22452E+04    0.27954E+02   -0.12089E+01
   636    0.22411E+04    0.28240E+02   -0.22731E+01
   637    0.22371E+04    0.28524E+02   -0.33636E+01
   638    0.22333E+04    0.28806E+02   -0.44786E+01
   639    0.22295E+04    0.29087E+02   -0.56183E+01
   640    0.22258E+04    0.29364E+02   -0.67844E+01
   641    0.22223E+04    0.29640E+02   -0.79725E+01
   642    0.22189E+04    0.29913E+02   -0.91873E+01
   643    0.22156E+04    0.30184E+02   -0.10423E+02
   644    0.22124E+04    0.30452E+02   -0.11684E+02
   645    0.22093E+04    0.30717E+02   -0.12966E+02
   646    0.22064E+04    0.30979E+02   -0.14272E+02
   647    0.22035E+04    0.31239E+02   -0.15597E+02
   648    0.22009E+04    0.31495E+02   -0.16946E+02
   649    0.21983E+04    0.31748E+02   -0.18314E+02
   650    0.21959E+04    0.31998E+02   -0.19704E+02
   651    0.21937E+04    0.32245E+02   -0.21113E+02
   652    0.21916E+04    0.32487E+02   -0.22542E+02
   653    0.21896E+04    0.32727E+02   -0.23989E+02
   654    0.21878E+04    0.32963E+02   -0.25455E+02
   655    0.21861E+04    0.33195E+02   -0.26939E+02
   656    0.21846E+04    0.33423E+02   -0.28441E+02
   657    0.21832E+04    0.33648E+02   -0.29958E+02
   658    0.21820E+04    0.33868E+02   -0.31492E+02
   659    0.21810E+04    0.34085E+02   -0.33041E+02
   660    0.21801E+04    0.34297E+02   -0.34606E+02
   661    0.21794E+04    0.34505E+02   -0.36185E+02
   662    0.21789E+04    0.34708E+02   -0.37778E+02
   663    0.21785E+04    0.34907E+02   -0.39384E+02
   664    0.21783E+04    0.35102E+02   -0.41003E+02
   665    0.21783E+04    0.35292E+02   -0.42632E+02
   666    0.21784E+04    0.35477E+02   -0.44275E+02
   667    0.21788E+04    0.35658E+02   -0.45928E+02
   668    0.21793E+04    0.35834E+02   -0.47590E+02
   669    0.21799E+04    0.36005E+02   -0.49262E+02
   670    0.21808E+04    0.36171E+02   -0.50943E+02
   671    0.21818E+04    0.36332E+02   -0.52632E+02
   672    0.21831E+04    0.36489E+02   -0.54328E+02
   673    0.21845E+04    0.36639E+02   -0.56031E+02
   674    0.21861E+04    0.36785E+02   -0.57740E+02
   675    0.21878E+04    0.36925E+02   -0.59454E+02
   676    0.21898E+04    0.37061E+02   -0.61173E+02
   677    0.21919E+04    0.37190E+02   -0.62896E+02
   678    0.21943E+04    0.37315E+02   -0.64622E+02
   679    0.21968E+04    0.37433E+02   -0.66350E+02
   680    0.21995E+04    0.37547E+02   -0.68081E+02
   681    0.22024E+04    0.37654E+02   -0.69812E+02
   682    0.22055E+04    0.37756E+02   -0.71544E+02
   683    0.22087E+04    0.37852E+02   -0.73275E+02
   684    0.22122E+04    0.37943E+02   -0.75005E+02
   685    0.22158E+04    0.38027E+02   -0.76733E+02
   686    0.22197E+04    0.38107E+02   -0.78459E+02
   687    0.22237E+04    0.38180E+02   -0.80181E+02
   688    0.22279E+04    0.38247E+02   -0.81900E+02
   689    0.22323E+04    0.38308E+02   -0.83613E+02
   690    0.22369E+04    0.38364E+02   -0.85321E+02
   691    0.22416E+04    0.38413E+02   -0.87023E+02
   692    0.22466E+04    0.38457E+02   -0.88718E+02
   693    0.22517E+04    0.38495E+02   -0.90405E+02
   694    0.22570E+04    0.38527E+02   -0.92084E+02
   695    0.22625E+04    0.38552E+02   -0.93754E+02
   696    0.22681E+04    0.38572E+02   -0.95415E+02
   697    0.22740E+04    0.38585E+02   -0.97064E+02
   698    0.22800E+04    0.38593E+02   -0.98703E+02
   699    0.22862E+04    0.38594E+02   -0.10033E+03
   700    0.22926E+04    0.38590E+02   -0.10194E+03
   701    0.22991E+04    0.38579E+02   -0.10354E+03
   702    0.23058E+04    0.38563E+02   -0.10513E+03
   703    0.23127E+04    0.38540E+02   -0.10670E+03
   704    0.23198E+04    0.38511E+02   -0.10826E+03
   705    0.23270E+04    0.38476E+02   -0.10980E+03
   706    0.23344E+04    0.38436E+02   -0.11133E+03
   707    0.23419E+04    0.38390E+02   -0.11283E+03
   708    0.23496E+04    0.38337E+02   -0.11432E+03
   709    0.23575E+04    0.38279E+02   -0.11579E+03
   710    0.23655E+04    0.38215E+02   -0.11724E+03
   711    0.23737E+04    0.38145E+02   -0.11867E+03
   712    0.23820E+04    0.38069E+02   -0.12008E+03
   713    0.23905E+04    0.37988E+02   -0.12147E+03
   714    0.23991E+04    0.37900E+02   -0.12284E+03
   715    0.24079E+04    0.37808E+02   -0.12418E+03
   716    0.24168E+04    0.37708E+02   -0.12550E+03
   717    0.24258E+04    0.37605E+02   -0.12679E+03
   718    0.24350E+04    0.37495E+02   -0.12806E+03
   719    0.24443E+04    0.37380E+02   -0.12931E+03
   720    0.24537E+04    0.37259E+02   -0.13053E+03
   721    0.24633E+04    0.37134E+02   -0.13172E+03
   722    0.24730E+04    0.37002E+02   -0.13289E+03
   723    0.24828E+04    0.36867E+02   -0.13403E+03
   724    0.24927E+04    0.36725E+02   -0.13513E+03
   725    0.25027E+04    0.36579E+02   -0.13622E+03
   726    0.25129E+04    0.36427E+02   -0.13727E+03
   727    0.25231E+04    0.36271E+02   -0.13829E+03
   728    0.25334E+04    0.36109E+02   -0.13928E+03
   729    0.25439E+04    0.35944E+02   -0.14024E+03
   730    0.25544E+04    0.35773E+02   -0.14117E+03
   731    0.25650E+04    0.35598E+02   -0.14206E+03
   732    0.25757E+04    0.35418E+02   -0.14293E+03
   733    0.25865E+04    0.35234E+02   -0.14376E+03
   734    0.25974E+04    0.35045E+02   -0.14455E+03
   735    0.26084E+04    0.34852E+02   -0.14532E+03
   736    0.26194E+04    0.34655E+02   -0.14605E+03
   737    0.26305E+04    0.34454E+02   -0.14674E+03
   738    0.26416E+04    0.34249E+02   -0.14740E+03
   739    0.26528E+04    0.34041E+02   -0.14803E+03
   740    0.26641E+04    0.33828E+02   -0.14862E+03
   741    0.26754E+04    0.33612E+02   -0.14917E+03
   742    0.26867E+04    0.33393E+02   -0.14969E+03
   743    0.26981E+04    0.33170E+02   -0.15017E+03
   744    0.27096E+04    0.32944E+02   -0.15061E+03
   745    0.27210E+04    0.32714E+02   -0.15102E+03
   746    0.27325E+04    0.32482E+02   -0.15139E+03
   747    0.27441E+04    0.32245E+02   -0.15171E+03
   748    0.27556E+04    0.32007E+02   -0.15201E+03
   749    0.27672E+04    0.31766E+02   -0.15226E+03
   750    0.27787E+04    0.31523E+02   -0.15248E+03
   751    0.27903E+04    0.31276E+02   -0.15265E+03
   752    0.28019E+04    0.31028E+02   -0.15279E+03
   753    0.28135E+04    0.30776E+02   -0.15289E+03
   754    0.28251E+04    0.30524E+02   -0.15295E+03
   755    0.28366E+04    0.30269E+02   -0.15297E+03
   756    0.28482E+04    0.30012E+02   -0.15295E+03
   757    0.28597E+04    0.29753E+02   -0.15289E+03
   758    0.28712E+04    0.29494E+02   -0.15280E+03
   759    0.28827E+04    0.29232E+02   -0.15266E+03
   760    0.28941E+04    0.28970E+02   -0.15248E+03
   761    0.29055E+04    0.28705E+02   -0.15226E+03
   762    0.29169E+04    0.28441E+02   -0.15201E+03
   763    0.29282E+04    0.28175E+02   -0.15171E+03
   764    0.29395E+04    0.27908E+02   -0.15137E+03
   765    0.29507E+04    0.27641E+02   -0.15099E+03
   766    0.29618E+04    0.27373E+02   -0.15058E+03
   767    0.29729E+04    0.27105E+02   -0.15012E+03
   768    0.29839E+04    0.26837E+02   -0.14963E+03
   769    0.29949E+04    0.26569E+02   -0.14909E+03
   770    0.30058E+04    0.26301E+02   -0.14852E+03
   771    0.30165E+04    0.26033E+02   -0.14790E+03
   772    0.30272E+04    0.25765E+02   -0.14725E+03
   773    0.30378E+04    0.25498E+02   -0.14656E+03
   774    0.30484E+04    0.25232E+02   -0.14583E+03
   775    0.30588E+04    0.24966E+02   -0.14506E+03
   776    0.30691E+04    0.24702E+02   -0.14425E+03
   777    0.30793E+04    0.24438E+02   -0.14340E+03
   778    0.30894E+04    0.24176E+02   -0.14252E+03
   779    0.30994E+04    0.23915E+02   -0.14160E+03
   780    0.31092E+04    0.23656E+02   -0.14064E+03
   781    0.31189E+04    0.23398E+02   -0.13965E+03
   782    0.31285E+04    0.23142E+02   -0.13861E+03
   783    0.31380E+04    0.22888E+02   -0.13754E+03
   784    0.31473E+04    0.22636E+02   -0.13644E+03
   785    0.31565E+04    0.22387E+02   -0.13530E+03
   786    0.31656E+04    0.22139E+02   -0.13412E+03
   787    0.31745E+04    0.21895E+02   -0.13291E+03
   788    0.31832E+04    0.21652E+02   -0.13166E+03
   789    0.31918E+04    0.21413E+02   -0.13038E+03
   790    0.32002E+04    0.21176E+02   -0.12907E+03
   791    0.32085E+04    0.20943E+02   -0.12772E+03
   792    0.32166E+04    0.20713E+02   -0.12634E+03
   793    0.32246E+04    0.20486E+02   -0.12493E+03
   794    0.32323E+04    0.20263E+02   -0.12348E+03
   795    0.32399E+04    0.20043E+02   -0.12201E+03
   796    0.32473E+04    0.19827E+02   -0.12050E+03
   797    0.32546E+04    0.19615E+02   -0.11897E+03
   798    0.32616E+04    0.19407E+02   -0.11740E+03
   799    0.32685E+04    0.19203E+02   -0.11580E+03
   800    0.32751E+04    0.19003E+02   -0.11418E+03
   801    0.32816E+04    0.18807E+02   -0.11252E+03
   802    0.32879E+04    0.18616E+02   -0.11084E+03
   803    0.32940E+04    0.18430E+02   -0.10914E+03
   804    0.32998E+04    0.18248E+02   -0.10740E+03
   805    0.33055E+04    0.18071E+02   -0.10564E+03
   806    0.33109E+04    0.17899E+02   -0.10386E+03
   807    0.33162E+04    0.17733E+02   -0.10205E+03
   808    0.33212E+04    0.17571E+02   -0.10021E+03
   809    0.33260E+04    0.17415E+02   -0.98360E+02
   810    0.33306E+04    0.17264E+02   -0.96480E+02
   811    0.33350E+04    0.17118E+02   -0.94581E+02
   812    0.33392E+04    0.16978E+02   -0.92659E+02
   813    0.33431E+04    0.16844E+02   -0.90720E+02
   814    0.33468E+04    0.16716E+02   -0.88758E+02
   815    0.33503E+04    0.16593E+02   -0.86778E+02
   816    0.33536E+04    0.16477E+02   -0.84782E+02
   817    0.33566E+04    0.16366E+02   -0.82766E+02
   818    0.33594E+04    0.16262E+02   -0.80736E+02
   819    0.33619E+04    0.16164E+02   -0.78686E+02
   820    0.33643E+04    0.16073E+02   -0.76625E+02
   821    0.33664E+04    0.15987E+02   -0.74546E+02
   822    0.33682E+04    0.15909E+02   -0.72458E+02
   823    0.33698E+04    0.15837E+02   -0.70353E+02
   824    0.33712E+04    0.15771E+02   -0.68239E+02
   825    0.33723E+04    0.15712E+02   -0.66110E+02
   826    0.33732E+04    0.15660E+02   -0.63976E+02
   827    0.33739E+04    0.15615E+02   -0.61829E+02
   828    0.33743E+04    0.15577E+02   -0.59675E+02
   829    0.33744E+04    0.15546E+02   -0.57510E+02
   830    0.33744E+04    0.15522E+02   -0.55341E+02
   831    0.33740E+04    0.15504E+02   -0.53164E+02
   832    0.33735E+04    0.15495E+02   -0.50984E+02
   833    0.33726E+04    0.15492E+02   -0.48796E+02
   834    0.33716E+04    0.15496E+02   -0.46607E+02
   835    0.33702E+04    0.15508E+02   -0.44413E+02
   836    0.33687E+04    0.15527E+02   -0.42220E+02
   837    0.33669E+04    0.15553E+02   -0.40023E+02
   838    0.33649E+04    0.15587E+02   -0.37826E+02
   839    0.33626E+04    0.15628E+02   -0.35629E+02
   840    0.33601E+04    0.15677E+02   -0.33435E+02
   841    0.33573E+04    0.15733E+02   -0.31243E+02
   842    0.33543E+04    0.15796E+02   -0.29053E+02
   843    0.33510E+04    0.15867E+02   -0.26866E+02
   844    0.33475E+04    0.15946E+02   -0.24685E+02
   845    0.33437E+04    0.16032E+02   -0.22509E+02
   846    0.33398E+04    0.16125E+02   -0.20341E+02
   847    0.33355E+04    0.16226E+02   -0.18178E+02
   848    0.33311E+04    0.16335E+02   -0.16024E+02
   849    0.33264E+04    0.16451E+02   -0.13878E+02
   850    0.33215E+04    0.16575E+02   -0.11743E+02
   851    0.33163E+04    0.16706E+02   -0.96189E+01
   852    0.33109E+04    0.16844E+02   -0.75049E+01
   853    0.33053E+04    0.16990E+02   -0.54025E+01
   854    0.32995E+04    0.17144E+02   -0.33138E+01
   855    0.32934E+04    0.17305E+02   -0.12397E+01
   856    0.32871E+04    0.17473E+02    0.82001E+00
   857    0.32806E+04    0.17649E+02    0.28653E+01
   858    0.32738E+04    0.17832E+02    0.48947E+01
   859    0.32669E+04    0.18022E+02    0.69068E+01
   860    0.32597E+04    0.18220E+02    0.89001E+01
   861    0.32524E+04    0.18425E+02    0.10875E+02
   862    0.32447E+04    0.18637E+02    0.12832E+02
   863    0.32369E+04    0.18856E+02    0.14769E+02
   864    0.32289E+04    0.19082E+02    0.16685E+02
   865    0.32207E+04    0.19315E+02    0.18578E+02
   866    0.32123E+04    0.19555E+02    0.20449E+02
   867    0.32037E+04    0.19802E+02    0.22299E+02
   868    0.31948E+04    0.20056E+02    0.24124E+02
   869    0.31858E+04    0.20317E+02    0.25926E+02
   870    0.31766E+04    0.20584E+02    0.27700E+02
   871    0.31673E+04    0.20858E+02    0.29450E+02
   872    0.31577E+04    0.21138E+02    0.31172E+02
   873    0.31479E+04    0.21425E+02    0.32870E+02
   874    0.31380E+04    0.21718E+02    0.34538E+02
   875    0.31279E+04    0.22018E+02    0.36178E+02
   876    0.31176E+04    0.22324E+02    0.37787E+02
   877    0.31072E+04    0.22636E+02    0.39369E+02
   878    0.30965E+04    0.22954E+02    0.40920E+02
   879    0.30858E+04    0.23277E+02    0.42441E+02
   880    0.30748E+04    0.23607E+02    0.43928E+02
   881    0.30638E+04    0.23942E+02    0.45385E+02
   882    0.30525E+04    0.24283E+02    0.46807E+02
   883    0.30412E+04    0.24630E+02    0.48199E+02
   884    0.30296E+04    0.24981E+02    0.49555E+02
   885    0.30180E+04    0.25338E+02    0.50879E+02
   886    0.30062E+04    0.25700E+02    0.52165E+02
   887    0.29943E+04    0.26068E+02    0.53418E+02
   888    0.29822E+04    0.26440E+02    0.54634E+02
   889    0.29700E+04    0.26817E+02    0.55817E+02
   890    0.29577E+04    0.27198E+02    0.56960E+02
   891    0.29453E+04    0.27585E+02    0.58068E+02
   892    0.29328E+04    0.27975E+02    0.59136E+02
   893    0.29202E+04    0.28370E+02    0.60169E+02
   894    0.29075E+04    0.28769E+02    0.61164E+02
   895    0.28946E+04    0.29172E+02    0.62118E+02
   896    0.28817E+04    0.29579E+02    0.63036E+02
   897    0.28687E+04    0.29989E+02    0.63910E+02
   898    0.28556E+04    0.30403E+02    0.64748E+02
   899    0.28424E+04    0.30821E+02    0.65543E+02
   900    0.28292E+04    0.31242E+02    0.66302E+02
   901    0.28158E+04    0.31666E+02    0.67016E+02
   902    0.28025E+04    0.32093E+02    0.67693E+02
   903    0.27890E+04    0.32522E+02    0.68324E+02
   904    0.27755E+04    0.32955E+02    0.68918E+02
   905    0.27619E+04    0.33390E+02    0.69468E+02
   906    0.27483E+04    0.33827E+02    0.69980E+02
   907    0.27346E+04    0.34266E+02    0.70446E+02
   908    0.27209E+04    0.34708E+02    0.70873E+02
   909    0.27071E+04    0.35152E+02    0.71254E+02
   910    0.26934E+04    0.35597E+02    0.71596E+02
   911    0.26795E+04    0.36044E+02    0.71893E+02
   912    0.26657E+04    0.36492E+02    0.72152E+02
   913    0.26519E+04    0.36942E+02    0.72364E+02
   914    0.26380E+04    0.37392E+02    0.72536E+02
   915    0.26241E+04    0.37844E+02    0.72662E+02
   916    0.26102E+04    0.38296E+02    0.72749E+02
   917    0.25963E+04    0.38749E+02    0.72790E+02
   918    0.25825E+04    0.39203E+02    0.72793E+02
   919    0.25686E+04    0.39656E+02    0.72749E+02
   920    0.25547E+04    0.40110E+02    0.72665E+02
   921    0.25409E+04    0.40563E+02    0.72534E+02
   922    0.25271E+04    0.41017E+02    0.72365E+02
   923    0.25132E+04    0.41469E+02    0.72150E+02
   924    0.24995E+04    0.41922E+02    0.71898E+02
   925    0.24857E+04    0.42373E+02    0.71599E+02
   926    0.24720E+04    0.42824E+02    0.71261E+02
   927    0.24584E+04    0.43273E+02    0.70877E+02
   928    0.24448E+04    0.43722E+02    0.70455E+02
   929    0.24312E+04    0.44169E+02    0.69989E+02
   930    0.24177E+04    0.44614E+02    0.69485E+02
   931    0.24042E+04    0.45057E+02    0.68937E+02
   932    0.23909E+04    0.45499E+02    0.68351E+02
   933    0.23775E+04    0.45938E+02    0.67720E+02
   934    0.23643E+04    0.46375E+02    0.67052E+02
   935    0.23511E+04    0.46811E+02    0.66346E+02
   936    0.23380E+04    0.47243E+02    0.65596E+02
   937    0.23250E+04    0.47672E+02    0.64811E+02
   938    0.23121E+04    0.48098E+02    0.63983E+02
   939    0.22993E+04    0.48522E+02    0.63119E+02
   940    0.22865E+04    0.48942E+02    0.62213E+02
   941    0.22739E+04    0.49359E+02    0.61273E+02
   942    0.22613E+04    0.49772E+02    0.60292E+02
   943    0.22489E+04    0.50182E+02    0.59279E+02
   944    0.22366E+04    0.50587E+02    0.58225E+02
   945    0.22244E+04    0.50989E+02    0.57139E+02
   946    0.22123E+04    0.51385E+02    0.56012E+02
   947    0.22003E+04    0.51779E+02    0.54854E+02
   948    0.21885E+04    0.52167E+02    0.53657E+02
   949    0.21768E+04    0.52551E+02    0.52431E+02
   950    0.21652E+04    0.52930E+02    0.51167E+02
   951    0.21537E+04    0.53304E+02    0.49874E+02
   952    0.21424E+04    0.53673E+02    0.48544E+02
   953    0.21312E+04    0.54037E+02    0.47185E+02
   954    0.21202E+04    0.54395E+02    0.45790E+02
   955    0.21093E+04    0.54749E+02    0.44369E+02
   956    0.20985E+04    0.55095E+02    0.42914E+02
   957    0.20879E+04    0.55437E+02    0.41433E+02
   958    0.20775E+04    0.55772E+02    0.39920E+02
   959    0.20672E+04    0.56102E+02    0.38381E+02
   960    0.20571E+04    0.56425E+02    0.36810E+02
   961    0.20471E+04    0.56743E+02    0.35215E+02
   962    0.20373E+04    0.57053E+02    0.33591E+02
   963    0.20277E+04    0.57358E+02    0.31944E+02
   964    0.20182E+04    0.57655E+02    0.30270E+02
   965    0.20089E+04    0.57946E+02    0.28574E+02
   966    0.19998E+04    0.58230E+02    0.26851E+02
   967    0.19908E+04    0.58507E+02    0.25107E+02
   968    0.19821E+04    0.58776E+02    0.23337E+02
   969    0.19735E+04    0.59040E+02    0.21549E+02
   970    0.19651E+04    0.59295E+02    0.19737E+02
   971    0.19568E+04    0.59543E+02    0.17909E+02
   972    0.19488E+04    0.59783E+02    0.16058E+02
   973    0.19409E+04    0.60017E+02    0.14191E+02
   974    0.19333E+04    0.60241E+02    0.12304E+02
   975    0.19258E+04    0.60459E+02    0.10401E+02
   976    0.19185E+04    0.60669E+02    0.84784E+01
   977    0.19114E+04    0.60871E+02    0.65432E+01
   978    0.19045E+04    0.61066E+02    0.45938E+01
   979    0.18978E+04    0.61251E+02    0.26280E+01
   980    0.18913E+04    0.61429E+02    0.65165E+00
   981    0.18850E+04    0.61597E+02   -0.13399E+01
   982    0.18789E+04    0.61759E+02   -0.33412E+01
   983    0.18730E+04    0.61911E+02   -0.53562E+01
   984    0.18672E+04    0.62056E+02   -0.73793E+01
   985    0.18617E+04    0.62191E+02   -0.94137E+01
   986    0.18564E+04    0.62320E+02   -0.11454E+02
   987    0.18513E+04    0.62438E+02   -0.13504E+02
   988    0.18464E+04    0.62549E+02   -0.15558E+02
   989    0.18416E+04    0.62650E+02   -0.17620E+02
   990    0.18371E+04    0.62743E+02   -0.19686E+02
   991    0.18328E+04    0.62827E+02   -0.21758E+02
   992    0.18287E+04    0.62903E+02   -0.23832E+02
   993    0.18248E+04    0.62969E+02   -0.25912E+02
   994    0.18211E+04    0.63028E+02   -0.27990E+02
   995    0.18176E+04    0.63077E+02   -0.30072E+02
   996    0.18143E+04    0.63118E+02   -0.32151E+02
   997    0.18112E+04    0.63149E+02   -0.34231E+02
   998    0.18083E+04    0.63173E+02   -0.36308E+02
   999    0.18056E+04    0.63186E+02   -0.38385E+02
  1000    0.18031E+04    0.63192E+02   -0.40458E+02
  1001    0.18008E+04    0.63187E+02   -0.42529E+02
  1002    0.17987E+04    0.63176E+02   -0.44594E+02
  1003    0.17968E+04    0.63154E+02   -0.46654E+02
  1004    0.17951E+04    0.63124E+02   -0.48707E+02
  1005    0.17936E+04    0.63085E+02   -0.50753E+02
  1006    0.17923E+04    0.63038E+02   -0.52791E+02
  1007    0.17911E+04    0.62981E+02   -0.54820E+02
  1008    0.17902E+04    0.62916E+02   -0.56839E+02
  1009    0.17895E+04    0.62841E+02   -0.58850E+02
  1010    0.17889E+04    0.62760E+02   -0.60848E+02
  1011    0.17886E+04    0.62668E+02   -0.62836E+02
  1012    0.17884E+04    0.62569E+02   -0.64811E+02
